ID,FORM,XPOSTAG,NER
1302,sza3-a-ba-mu-da-si,NE,PN
1303,ki,N,O
1303,lu2-ma2-gan(TUM),NE,PN
1304,ur-tilla5,NE,PN
1304,dumu,N,O
1304,ur-LAGAB,NE,PN
1305,1(disz),NU,O
1305,ma-na,N,O
1305,a2-wi-li2,NE,PN
1306,...,N,O
1306,PA,N,O
1306,geme2-am3-ma,NE,PN
1307,3(asz),NU,O
1307,lugal-di-ne,NE,PN
1307,min-kam,NU,O
1308,dumu,N,O
1308,lu2-dilmun{ki},NE,PN
1309,3(disz),NU,O
1309,muszen-sa6-ga,NE,PN
1310,3(u),NU,O
1310,u8,N,O
1310,2(u),NU,O
1310,udu,N,O
1311,{d}iszkur-ma-kusz2,NE,PN
1312,...,N,O
1312,PA,N,O
1312,ki-in-{d}x-gi,NE,PN
1313,2(barig),N,O
1313,3(ban2),N,O
1313,ki-ri-ib-bu-ul,NE,PN
1314,kiszib3-bi,N,O
1314,2(disz),NU,O
1314,kiszib3,N,O
1314,ku-bu-nu-um,NE,PN
1315,szar-ru-da-an,NE,PN
1316,lu2-{d}nin-gir2-su-ka,NE,PN
1316,sagi,N,O
1317,ni-ba-um,NE,PN
1317,szu,N,O
1317,ba-ti,V,O
1318,lugal,N,O
1318,hu-uh2,NE,GN
1318,hu-uh2-nu-ru{ki},NE,GN
1319,2(barig),N,O
1319,geme2-x-balag,NE,PN
1320,dumu,N,O
1320,lu2-{d}nin-szubur,NE,PN
1321,ba-ha-ha,NE,PN
1321,mar-tu,NE,EN
1322,kiszib3,N,O
1322,DI-mi,NE,PN
1323,nig2-ka9-ak,N,O
1323,mu,N,O
1323,siki-sze3,N,O
1324,3(disz),NU,O
1324,gin2,N,O
1324,i3,N,O
1324,2(disz),NU,O
1324,gin2,N,O
1324,naga,N,O
1324,e11-de3,NE,PN
1325,ki,N,O
1325,engar-zi-da,NE,PN
1326,ugula,N,O
1326,ur-nu-uh,NE,PN
1327,al-ur2-dingir,NE,PN
1328,u4-sakar,N,O
1329,3(disz),NU,O
1329,sila4,N,O
1330,e3-a,V,O
1331,ug3-IL2,N,O
1331,tug2-ba-ke4,N,O
1331,ib2-szesz4,V,O
1332,mu,N,O
1332,nin-e-ba-zi-ge,NE,PN
1332,ba-hun,V,O
1333,ku-na-ma-tum,NE,PN
1333,lu2,N,O
1333,kas4,N,O
1334,{d}szul-gi-a-bi,NE,PN
1334,lu2,N,O
1334,kas4,N,O
1335,lugal,N,O
1335,hu-rim3{ki}-ka,NE,GN
1335,an-za-gar3{ki},NE,GN
1336,mu,N,O
1336,e2,N,O
1336,anzu2,NE,DN
1336,umma{ki}-ka,NE,SN
1336,ba-du3,V,O
1337,ur-tur,NE,PN
1338,i-ti-e2-a,NE,PN
1339,szuku,N,O
1339,nu-tuku,V,O
1339,ur-i7-de3-na,NE,PN
1340,4(u),NU,O
1340,udu,N,O
1340,niga,V,O
1340,saga,V,O
1341,szesz-kal-la-a,NE,PN
1341,szu,N,O
1341,ba-ti,V,O
1342,giri3,N,O
1342,nin,NE,PN
1342,ka-us2-sa2,N,O
1343,kiszib3,N,O
1343,lu5-u2-mu,NE,PN
1344,3(disz),NU,O
1344,nin-mu-da3-kusz2,NE,PN
1345,kiszib3,N,O
1345,{d}nin-x-i3-sa6,NE,PN
1346,mu,N,O
1346,e2,N,O
1346,{d}nin-dar-a,NE,DN
1346,ba-du3,V,O
1347,4(u),NU,O
1347,kiszib3,N,O
1347,HAR-bi,NE,PN
1348,3(disz),NU,O
1348,kusz,N,O
1348,gu4,N,O
1348,tul2,N,O
1348,ak,V,O
1349,a-bad3-um,NE,PN
1349,engar,N,O
1350,lu2-ki-nu-nir,NE,PN
1350,i3-dab5,V,O
1351,sza3,N,O
1351,puzur4-isz-{d}da-gan,NE,SN
1352,{d}nanna-lugal-dalla,NE,PN
1353,a-sza3,N,O
1353,|NUNUZ.(KISIM5x(TUG2.HI))|,NE,FN
1354,lu2,N,O
1354,kin-gi4-a,N,O
1354,dur2-ki-nig2-du10,NE,PN
1355,ki,N,O
1355,ur-ga2-gi4-a-ka,NE,PN
1356,3(disz),NU,O
1356,udu,N,O
1356,bar-gal2,N,O
1357,ki,N,O
1357,lugal-da-...,NE,PN
1358,be-li2-sipa,NE,PN
1359,lugal-da-GAN2-{d}nanna,NE,PN
1360,ugula,N,O
1360,i-di3-szu-IN,NE,PN
1361,1(disz),NU,O
1361,ab2-mah2,N,O
1362,nig2-gur11,N,O
1362,bu-ku-szum,NE,PN
1362,ensi2,N,O
1362,umma,NE,SN
1363,kiszib3,N,O
1363,ha-si-uruda-la-isz,NE,PN
1364,ki,N,O
1364,{d}nin-gi4-li2,NE,PN
1365,ki,N,O
1365,ur-gi-PAP-nun,NE,PN
1366,nu-banda3,N,O
1366,pu-ru-uk,NE,PN
1367,2(disz),NU,O
1367,e2-an-dul3,NE,PN
1368,lugal-gesz-munu4,NE,PN
1368,szabra,N,O
1368,i3-dab5,V,O
1369,ma-ma-an,NE,PN
1370,du10-{d}ba-ba6,NE,PN
1370,a-ta,N,O
1370,de6-a,V,O
1371,lu2-...-a-...,NE,PN
1372,ugula,N,O
1372,da-asz2-lul,NE,PN
1373,la-ni-a,NE,PN
1373,...{ki},NE,SN
1374,...,N,O
1374,PA,N,O
1374,lu2-{d}gibil6,NE,PN
1375,mu,N,O
1375,{d}szu-{d}suen,NE,RN
1375,lugal,N,O
1375,uri5{ki}-ma-ke4,NE,SN
1375,na-ru2-a-mah,N,O
1375,{d}en-lil2,NE,DN
1375,{d}nin-lil2-ra,NE,DN
1375,mu-ne-du3,V,O
1376,za-ka-x,NE,PN
1377,u2-pu3,NE,PN
1378,ki-la-ri2,NE,PN
1379,ki,N,O
1379,lu2-gesztin,NE,PN
1380,mu,N,O
1380,un-il2,NE,PN
1380,{d}inanna,NE,DN
1380,ba-hun,V,O
1381,ki,N,O
1381,a-a-zi-mu,NE,PN
1382,1(u),NU,O
1382,5(asz),NU,O
1382,giri3,N,O
1382,sza-ba-da-du,NE,PN
1383,lugal,N,O
1383,gu2-ab-ba-ke4-ne,NE,GN
1383,gibil-kin{ki},NE,GN
1384,giri3,N,O
1384,inim-{d}nin-gir2-su-ka-ib2-ta-e3,NE,PN
1385,...,O,O
1385,4(disz),NU,O
1385,sila3,N,O
1385,sze-ba,N,O
1385,lu2,N,O
1385,azlag2,N,O
1386,2(asz),NU,O
1386,a2-bi2-li,NE,PN
1387,{d}nin-a-ra-li,NE,PN
1387,i3-dab5,V,O
1388,giri3-se3-ga,N,O
1388,{gesz}kiri6,N,O
1388,ur-nig2-ka,NE,PN
1389,giri3,N,O
1389,si4-ma-a-bu3,NE,PN
1389,sukkal,N,O
1390,la2-ia3,N,O
1390,su-ga,V,O
1390,lugal-dub-la2,NE,PN
1391,...,O,O
1391,GAN2,N,O
1392,4(disz),NU,O
1392,szesz-szesz-ma-gig,NE,PN
1393,1(disz),NU,O
1393,gur,N,O
1393,{d}szu-{d}suen-ha-ma-ti,NE,PN
1394,mu,N,O
1394,{d}nanna-sa6,NE,PN
1394,ba-hun,V,O
1395,ki,N,O
1395,|PU3.SZA|-a-sur,NE,PN
1396,giri3,N,O
1396,ki-na-mu,NE,PN
1397,igi-nin-sze3-igi-mu,NE,PN
1398,gu4,N,O
1398,da-u2-we,NE,PN
1399,3(disz),NU,O
1399,ur-gu2-nu2,NE,PN
1400,ul-li-sza-be-lu-ug2,NE,PN
1401,ugula,N,O
1401,ba-zi,NE,PN
1402,{d}en-lil2-ma-an-sum,NE,PN
1403,giri3,N,O
1403,lugal-{d}suen{ki},NE,PN
1403,sukkal,N,O
1403,lugal,N,O
1404,ugula,N,O
1404,ur-ge6-par3-ra,NE,PN
1405,1(u),NU,O
1405,1(disz),NU,O
1405,gurusz,N,O
1405,ugula,N,O
1405,gu-zi-mu,NE,PN
1406,mu,N,O
1406,en,NE,DN
1406,kar-zi-da,NE,SN
1407,a-sza3,N,O
1407,{d}nanna-x-lu2-kal-x-x,NE,FN
1408,dumu,N,O
1408,ur-a-mir-za,NE,PN
1408,kuruszda,N,O
1409,a-sza3,N,O
1409,pa3-da,NE,FN
1410,e2-duru5,N,O
1410,gag-gu-la-tum{ki},NE,GN
1411,ugula,N,O
1411,nig2-na-ga,NE,PN
1412,ki,N,O
1412,{d}szu-nun,NE,PN
1412,dumu,N,O
1412,{d}be-la-at-suh-ne-er,NE,PN
1413,me-li9-si4-na,NE,PN
1413,gaba-ta,N,O
1414,e2,N,O
1414,{d}nin-{d}nam2-la2-gar,NE,DN
1415,x,O,O
1415,nin-mu-mu-bur2-re,NE,PN
1416,en-ama,NE,PN
1416,...,O,O
1417,kiszib3,N,O
1417,lugal-igi-husz,NE,PN
1418,1(disz),NU,O
1418,nin-a,NE,PN
1419,8(disz),NU,O
1419,ud5,N,O
1419,6(disz),NU,O
1419,masz2,N,O
1420,2(disz),NU,O
1420,{d}suen-iri,NE,PN
1421,a-sza3,N,O
1421,a-ur-im,NE,FN
1422,giri3,N,O
1422,ur-{d}nun-gal,NE,PN
1423,lu2-a2-zi-da,NE,PN
1424,PA,N,O
1424,ugu2-ma,NE,PN
1425,3(disz),NU,O
1425,lugal-ku3-ge,NE,PN
1426,ugu2,N,O
1426,KA-gu-mu,NE,PN
1427,2(u),NU,O
1427,la2,V,O
1427,1(disz),NU,O
1427,udu,N,O
1427,u2,N,O
1427,bar-gal2,N,O
1428,e2-pirig-me3,NE,PN
1428,i3-dab5,V,O
1429,2(barig),N,O
1429,3(ban2),N,O
1429,lu2-he2-gal2,NE,PN
1430,1(disz),NU,O
1430,ba-li-ir,NE,PN
1431,2(barig),N,O
1431,3(ban2),N,O
1431,u3-ku-za-at,NE,PN
1432,1(disz),NU,O
1432,udu,N,O
1432,u2,N,O
1433,tu-ra-x,NE,PN
1434,...,O,O
1434,{d}szul-gi-na-gir-ti,NE,PN
1434,dumu,N,O
1434,ur-ab-ba-na,NE,PN
1435,1(ban2),N,O
1435,5(disz),NU,O
1435,AN-...,NE,PN
1436,2(barig),N,O
1436,3(ban2),N,O
1436,a-du-du,NE,PN
1437,a-sza3,N,O
1437,{gesz}asalx(|GAB.LISZ|),NE,FN
1438,ne-gi-bu-um,NE,PN
1439,1(barig),N,O
1439,lu2-bil3-ga,NE,PN
1439,ad-kup4,N,O
1440,lugal-szu-mah,NE,PN
1441,mu,N,O
1441,en,N,O
1441,eridu{ki},NE,SN
1441,ba-hun,V,O
1442,ki,N,O
1442,{d}ama-mu-gi4,NE,PN
1443,i3-li2-sza-NI,NE,PN
1444,mu,N,O
1444,id-da-a,NE,PN
1445,giri3,N,O
1445,{d}en-lil2-si-sa2,NE,PN
1446,ki,N,O
1446,...-ta,NE,PN
1447,3(disz),NU,O
1447,{gesz}ig,N,O
1447,geszimmar,N,O
1448,a-x-...-da-...,NE,PN
1449,guru7,N,O
1449,pu2-a2-uz,NE,FN
1450,ki,N,O
1450,ur-{d}musz,NE,PN
1451,A:HA{ki},NE,GN
1451,u3,CNJ,O
1451,nibru{ki}-ta,NE,SN
1451,gen-na,V,O
1452,1/2(disz),NU,O
1452,i-lu5-lu5,NE,PN
1453,n,NU,O
1453,n(barig),N,O
1453,1(ban2),N,O
1453,gur,N,O
1453,ki,N,O
1453,{d}dumu-zi-...,NE,PN
1454,lugal,N,O
1454,ma-az-SUHUR-a{ki},NE,GN
1454,bi2-la{ki},NE,GN
1455,1(disz),NU,O
1455,id-gur2,N,O
1455,i3,N,O
1455,i-ri-ib-bu-um,NE,PN
1456,1(gesz2),NU,O
1456,2(u),NU,O
1456,udu,N,O
1456,1(disz),NU,O
1456,1/2(disz),NU,O
1456,sila3,N,O
1456,1(gesz2),NU,O
1456,5(disz),NU,O
1456,udu,N,O
1456,1(disz),NU,O
1456,sila3,N,O
1456,sze-bi,N,O
1456,3(barig),N,O
1456,5(disz),NU,O
1456,sila3,N,O
1456,sipa-in-ni-erim-si,NE,PN
1457,kiszib3,N,O
1457,nin-bar-bi2,NE,PN
1457,nu-banda3-gu4,N,O
1458,e3-ri,NE,PN
1459,2(barig),N,O
1459,3(ban2),N,O
1459,inim-{d}szara2,NE,PN
1460,lugal-ig-gal2,NE,PN
1461,a-a-du-nu2,NE,PN
1462,gaba-ri,N,O
1462,kiszib3-ba,V,O
1462,AN-ka-zi,NE,PN
1463,szu-nir-ru-ku,NE,PN
1463,maszkim,N,O
1464,ki,N,O
1464,AB-x-GAG,NE,PN
1465,mu,N,O
1465,us2-sa,V,O
1465,karx(GAN2)-har{ki},NE,GN
1465,ba-hul,V,O
1466,dingir-sza3-ge-pa3-da-hur-sag,NE,PN
1467,giri3,N,O
1467,da-an-u2-ri,NE,PN
1467,sukkal,N,O
1468,3(disz),NU,O
1468,bi-na,NE,PN
1469,2(disz),NU,O
1469,a-bi2-zu,NE,PN
1469,dumu,N,O
1469,gal2-tum,NE,PN
1470,dumu,N,O
1470,an-ni-im,NE,PN
1471,lugal,N,O
1471,u3-dag-ga{ki},NE,GN
1471,umma(|GESZ.GEME2|){ki},NE,GN
1472,2(barig),N,O
1472,3(ban2),N,O
1472,du11-ga-ni,NE,PN
1473,dumu,N,O
1473,da-di3,NE,PN
1474,ur-{d}ba-x-x,NE,PN
1475,dumu,N,O
1475,lugal-kur-gu2-na,NE,PN
1476,ki,N,O
1476,er3-ra-x-x,NE,PN
1477,giri3,N,O
1477,da-an,NE,PN
1477,szar2-ra-ab-du,N,O
1478,...,O,O
1478,3(ban2),N,O
1478,sze-ba,N,O
1478,ad-kup4,N,O
1479,apin-la2,N,O
1479,lugal-mi2,NE,PN
1480,{d}szu-{d}suen-la-ma-ha-ar,NE,PN
1481,giri3,N,O
1481,isz-me-lum,NE,PN
1481,gu-za-la2,N,O
1482,gu-ak,NE,PN
1483,BI-zu,NE,PN
1484,ki,N,O
1484,ur-ub2-ku3-ga,NE,PN
1485,1(esze3),N,O
1485,GAN2,N,O
1485,1(asz),NU,O
1485,4(barig),N,O
1485,3(ban2),N,O
1485,gur,N,O
1486,ki,N,O
1486,|PU3.SZA|,NE,PN
1486,engar-ta,N,O
1487,ki,N,O
1487,lu2-sa6-sa6,NE,PN
1488,GIN2-bi-tum,NE,PN
1489,ugula,N,O
1489,lugal-ukken-ne2,NE,PN
1490,a-sza3,N,O
1490,si4-DISZ,NE,FN
1491,3(disz),NU,O
1491,a-zu5-zu5,NE,PN
1492,mu,N,O
1492,ma-ah-li{ki},NE,GN
1492,ba-hul,V,O
1493,amar-{d}szul-gi-ra,NE,PN
1494,{d}nam-ma-ni,NE,DN
1495,in-ba-a-ni,NE,PN
1496,e2-ur2-bi-...,NE,PN
1497,ki,N,O
1497,lugal-AB,NE,PN
1498,engar,N,O
1498,a-hu-ni-im,NE,PN
1498,dumu,N,O
1498,a2-bi2-la-a,NE,PN
1499,dumu,N,O
1499,szu-gi-na,NE,PN
1500,nu-ub-da-ab-be2-a,NE,PN
1501,ab-ba-a,NE,PN
1502,1(asz),NU,O
1502,2(ban2),N,O
1502,ga-za-za,NE,PN
1503,ab-ba-sa6-ga-kam,NE,PN
1504,ur-dub-szu-na,NE,PN
1505,NE-NE-lu-kar2-ba-na-kar2,NE,FN
1505,gub-ba,V,O
1506,x,O,O
1506,geme2-{d}nin-lil2-la2-ka,NE,PN
1507,u4,N,O
1507,4(disz)-kam,NU,O
1508,dumu,N,O
1508,sa6-da-mu,NE,PN
1509,kab2-ku5,N,O
1509,sa12-rig7{ki},NE,GN
1509,tir-sze3,N,O
1510,6(disz),NU,O
1510,gurusz,N,O
1510,u4,N,O
1510,1(disz)-sze3,NU,O
1511,si-da-ra-a-ti,NE,PN
1512,{d}lah3-hu-du10-nun,NE,PN
1513,4(u),NU,O
1513,nin-tur3-e-si,NE,FN
1514,nu-banda3-gu4,N,O
1514,{d}szara2,NE,DN
1515,ki,N,O
1515,ku3-szu-na,NE,PN
1516,{d}ba-ba6-gu-bi,NE,PN
1517,1(disz),NU,O
1517,{munus}asz2-gar3,N,O
1517,niga,V,O
1518,ab-ba-gi-na,NE,PN
1518,me-luh-ha-a,NE,GN
1519,ugu2,N,O
1519,nin-nig2-erim2-e,NE,PN
1519,ba-a-gar,V,O
1520,ki,N,O
1520,lu2-KU,NE,PN
1521,bu3-usz-ki-in,NE,PN
1522,{d}nin9-nin9-gu,NE,PN
1522,nu-banda3,N,O
1523,mu,N,O
1523,us2-sa,V,O
1523,AB-...{ki},NE,GN
1523,ba-hul,V,O
1524,2(disz),NU,O
1524,nin-zi3-da-na,NE,PN
1525,gal,V,O
1525,sze-ba,N,O
1525,iti,N,O
1525,1(disz)-kam,NU,O
1526,i3-dub,N,O
1526,a-sza3,N,O
1526,du6-szuba3,NE,FN
1527,1(disz),NU,O
1527,ur-{d}a-ba-ba,NE,PN
1528,dumu,N,O
1528,e-lum-me-luh,NE,PN
1529,ki,N,O
1529,lu2-ti-ni-zu,NE,PN
1530,ki,N,O
1530,igi-szar-ra-at,NE,PN
1531,kiszib3,N,O
1531,{d}szara2-a-zi-da,NE,PN
1532,u2-szi-dingir,NE,PN
1533,1(disz),NU,O
1533,szer3{er}-sze-ru-um,NE,PN
1533,dumu,N,O
1533,szes-szesz,NE,PN
1533,a-tu-nu,NE,PN
1534,ki-su7,N,O
1534,gesz-gi-dul9-tur,NE,FN
1534,gub-ba,V,O
1535,ki,N,O
1535,...-HI,NE,PN
1536,ba-ad-da-a,NE,PN
1537,lugal,N,O
1537,hu-hu-nu:ri{ki},NE,GN
1537,hu-ti{ki},NE,GN
1538,a-sza3,N,O
1538,ga-KA,NE,FN
1538,i7,N,O
1538,nun-ta,N,O
1538,ka,N,O
1538,du-du-ka,NE,WN
1539,dumu,N,O
1539,e-mul,NE,PN
1540,lugal,N,O
1540,elam,NE,GN
1540,a-ga-de3{ki},NE,GN
1541,...,O,O
1541,ur-{d}lamma-mu,NE,PN
1541,dumu,N,O
1541,lu2-u3-x,NE,PN
1542,ki,N,O
1542,er3-...,NE,PN
1543,kab2-ku5,N,O
1543,isz-ku-nu-er3,NE,FN
1543,gub-ba,V,O
1544,gudu4,N,O
1544,{d}tiszpak,NE,DN
1545,ur-x-...,O,O
1546,ur-{d}namma,NE,RN
1547,za3-tum,NE,GN
1548,a-sza3,N,O
1548,muru13-musz-bi-an-na,NE,FN
1549,{d}en-lil2-la2-me-en,NE,DN
1550,1(u),NU,O
1550,9(disz),NU,O
1550,sar,N,O
1550,6(disz),NU,O
1550,gin2,N,O
1550,kab2-ku5,N,O
1550,dur9{ur3}-re-gar,NE,FN
1551,4(disz),NU,O
1551,sila3,N,O
1551,{d}szu-{d}suen-a2-mah,NE,PN
1552,kas3-pu-sza,NE,PN
1553,kiszib3,N,O
1553,ur-hu-da,NE,PN
1553,ugula,N,O
1553,ma2-lah5,N,O
1554,2(barig),N,O
1554,3(ban2),N,O
1554,nig2-lugud2-da-ni,NE,PN
1555,1(u),NU,O
1555,6(disz),NU,O
1555,kid,N,O
1555,ma2,N,O
1555,sza3-ga,N,O
1556,ab-ba-sa6-ga,NE,PN
1556,i3-dab5,V,O
1557,geme2-en-u2,NE,PN
1557,sukkal,N,O
1558,1(disz),NU,O
1558,ulu3-da-a,NE,PN
1559,a-sza3,N,O
1559,gesz-gi-dul9-la,NE,FN
1560,ki,N,O
1560,hu-ne-...,NE,PN
1561,nin-si-gar,NE,PN
1562,lu2-dingir-ra,NE,PN
1562,x-musz,O,O
1563,en-lagasz{ki},NE,PN
1564,6(disz),NU,O
1564,gurusz,N,O
1564,ugula,N,O
1564,lugal-ab-ba-um,NE,PN
1565,da-bu-szu-bad3,NE,PN
1566,ki,N,O
1566,ur-x-gi,NE,PN
1567,1(asz),NU,O
1567,3(barig),N,O
1567,gur,N,O
1567,kiszib3,N,O
1567,{d}szul-gi-{d}en-lil2-la2,NE,PN
1568,giri3,N,O
1568,nin-ne2-x-ERIM,NE,PN
1569,nin-e2-kar-re,NE,PN
1569,sagi,N,O
1569,maszkim,N,O
1570,tug2,NE,PN
1571,ki,N,O
1571,{d}nin-KIN-da,NE,PN
1572,ki,N,O
1572,nam-dumu,NE,PN
1573,gir2-su{ki},NE,SN
1574,ur-bad-ra2,NE,PN
1575,1(disz),NU,O
1575,e-ma-{d}suen,NE,PN
1576,iti,N,O
1576,diri,N,O
1576,sze-sag11-ku5-ta,NE,MN
1577,2(barig),N,O
1577,lu2-{d}szul-gi,NE,PN
1577,engar,N,O
1578,1(asz@c),NU,O
1578,ur-e2-dub,NE,PN
1579,i3-dub,N,O
1579,a-sza3,N,O
1579,{d}nanna-ma-an-sum-ka,NE,FN
1580,ur-dingir-ga2,NE,PN
1581,i-mi-{d}utu,NE,PN
1581,gaba-ta,N,O
1582,1(disz),NU,O
1582,{d}utu-ki-sza,NE,PN
1583,...,O,O
1583,engar,N,O
1584,nig2-szuku,N,O
1585,ugula,N,O
1585,bar-a-AN,NE,PN
1586,ki-su7,N,O
1586,{d}ba-ba6-ig-ga-su3,NE,FN
1586,gub-ba,V,O
1587,2(barig),N,O
1587,3(ban2),N,O
1587,li-ba-nu-ug-sza-ba-asz,NE,PN
1588,2(barig),N,O
1588,HI-da,NE,PN
1588,engar,N,O
1589,5(disz),NU,O
1589,sila3,N,O
1589,2(disz),NU,O
1589,gin2,N,O
1589,lu2-{d}amar-{d}suen,NE,PN
1589,lu2-{d}bad3,NE,PN
1589,ra2-gaba-da,N,O
1589,du,V,O
1590,2(disz),NU,O
1590,udu,N,O
1590,niga,V,O
1590,ki-a-nag,N,O
1590,li-bur-{d}szu-{d}suen,NE,PN
1590,lukur,N,O
1590,lugal,N,O
1591,1(disz),NU,O
1591,tug2,N,O
1591,mug,N,O
1592,8(asz),NU,O
1592,giri3,N,O
1592,zu-gi,NE,PN
1593,dumu,N,O
1593,esz-me-dar,NE,PN
1594,dumu,N,O
1594,ga2-a-ku-lu2-ru,NE,PN
1595,3(disz),NU,O
1595,al-x-mu,NE,PN
1596,ki-su7,N,O
1596,en-e-gu3-ba-de3,NE,FN
1596,gub-ba,V,O
1597,6(disz),NU,O
1597,1/2(disz),NU,O
1597,sar,N,O
1597,kin,N,O
1597,sahar,N,O
1597,e,N,O
1597,sa-dur2-ra,N,O
1597,a-sza3,N,O
1597,iszib-e-ne,NE,FN
1598,lugal,N,O
1598,e2-da,NE,GN
1598,amar-ka{ki},NE,GN
1599,3(disz),NU,O
1599,amar-bad3,NE,PN
1600,kiszib3-bi,N,O
1600,2(disz),NU,O
1600,kiszib3,N,O
1600,i3-lum-da-mi-nu-um,NE,PN
1601,mu,N,O
1601,us2-sa,V,O
1601,nag-su{ki},NE,GN
1601,ba-hul,V,O
1602,ki,N,O
1602,geme2-dub-szen-lu2-du10,NE,PN
1603,mu,N,O
1603,szu-i3-li2-szu,NE,RN
1603,lugal-e,N,O
1604,szuku,N,O
1604,nu-tuku,V,O
1604,a-tu-ma-ma,NE,PN
1605,siki,N,O
1605,kur-ra,N,O
1605,gesz,N,O
1605,ga-rig2,N,O
1605,ak,V,O
1606,ki,N,O
1606,lugal-2(disz)-gal-e-si,NE,PN
1607,i-szar-dingir,NE,PN
1608,u3,CNJ,O
1608,tul2-la,NE,PN
1609,mu,N,O
1609,szi-ma-asz-gi4,NE,GN
1609,ba-hul,V,O
1610,mu,N,O
1610,{d}nanna,NE,DN
1610,kar-zi-da,NE,SN
1610,a-ra2,N,O
1610,2(disz)-kam,NU,O
1610,e2-a-na,NE,TN
1610,ba-kux(KWU147),V,O
1611,gu-ru-ru-a,NE,PN
1612,ki,N,O
1612,asz2-du-bi2-isz,NE,PN
1613,a-sza3,N,O
1613,gu2,N,O
1613,i7,N,O
1613,idigna,NE,WN
1614,a-sza3,N,O
1614,KU-szuku-nig2-du10,NE,FN
1615,kiszib3,N,O
1615,{d}be-la-at-da-ra-ba-an,NE,PN
1615,dub-sar,N,O
1616,e2,N,O
1616,...-a,NE,DN
1617,ki,N,O
1617,i-tu-ra-ma-asz,NE,PN
1618,ki,N,O
1618,lu2-{d}szul-gi-x,NE,PN
1619,giri3,N,O
1619,geme2-nig2-du7,NE,PN
1619,u3,CNJ,O
1619,geme2-{d}ab-u2,NE,PN
1620,siskur2,N,O
1620,sza3,N,O
1620,e2-gal,N,O
1621,x-a-bi,NE,DN
1622,dumu,N,O
1622,ur-{d}szar2-ur3,NE,PN
1623,4(disz),NU,O
1623,lu2-LAK208-la,NE,PN
1624,a-hu-ba-a,NE,PN
1625,da-...-na,NE,PN
1625,i3-dab5,V,O
1626,6(asz),NU,O
1626,gur,N,O
1626,szuku,N,O
1626,ur-ba-du-e,NE,PN
1626,ra2-gaba,N,O
1627,{d}inanna,NE,DN
1628,kiszib3,N,O
1628,en-me-du10-ga,NE,PN
1629,kiszib3,N,O
1629,nin-{gesz}har,NE,PN
1630,lugal-sag,NE,PN
1630,dumu,N,O
1630,lugal-KU-...,NE,PN
1631,ur-bur-sag,NE,PN
1632,nin-tur3-bi,NE,PN
1633,kiszib3,N,O
1633,la-la,NE,PN
1634,dan-u2-pi,NE,PN
1635,1(disz),NU,O
1635,gu4,N,O
1635,niga,V,O
1635,5(disz),NU,O
1635,udu,N,O
1636,szu-ni-i3-sa6,NE,PN
1636,lu2,N,O
1636,azlag2,N,O
1637,bu3-za-a,NE,PN
1638,nin-mu-uszurx(|LAL2.TUG2|)-mu,NE,PN
1639,ki,N,O
1639,sza-ab-lu-a,NE,PN
1640,dumu,N,O
1640,za-sze3-...,NE,PN
1641,mu,N,O
1641,a-BU-da,NE,PN
1642,id-ni-in-{d}suen,NE,PN
1642,lu2,N,O
1642,azlag2,N,O
1643,lugal-e-a2-na,NE,PN
1644,ki,N,O
1644,ni-im-zi,NE,PN
1645,nin-dam-ra-ki-ag2,NE,PN
1646,mu,N,O
1646,...,O,O
1646,{d}...,O,O
1647,ir3-gi4-gi4,NE,PN
1648,a-sza3,N,O
1648,NI-zi-na,NE,FN
1649,ki,N,O
1649,ur-te-me-na,NE,PN
1650,ki,N,O
1650,igi-sa6-sa6-ga,NE,PN
1651,gaba-ri,N,O
1651,kiszib3-ba,V,O
1651,ka-bar,NE,PN
1652,nun-MUNUS,NE,PN
1652,a-ta,N,O
1652,de6-a,V,O
1653,a-ba-ba,NE,PN
1653,szabra,N,O
1653,i3-dab5,V,O
1654,{d}en-lil2-la2-zi-sza3-gal2,NE,PN
1654,kuruszda,N,O
1655,3(disz),NU,O
1655,en-ni-ni,NE,PN
1656,u3,CNJ,O
1656,ad-da-iri,NE,PN
1657,ka-x,NE,PN
1658,ki,N,O
1658,sza3-dingir-ki-du10,NE,PN
1659,1(disz),NU,O
1659,kir11,N,O
1659,gukkal,N,O
1660,nin9-u4-ma,NE,PN
1661,kiszib3,N,O
1661,ba-an-zi-zi,NE,PN
1662,ugula,N,O
1662,i-da-szu,NE,PN
1662,kuruszda,N,O
1663,sze,N,O
1663,{gesz}balag-x-x,NE,FN
1663,mu-kux(DU),N,O
1664,3(disz),NU,O
1664,an-kal-x,NE,PN
1665,inim-ma-ni,NE,PN
1666,kiszib3,N,O
1666,i3-MUNUS,NE,PN
1666,dub-sar,N,O
1667,mu-kux(DU),N,O
1667,nin-x-ni-szu,NE,PN
1667,sanga,N,O
1668,8(disz),NU,O
1668,sila3,N,O
1668,4(disz),NU,O
1668,gin2,N,O
1668,...-bar,NE,PN
1668,u3,CNJ,O
1668,nu-u3-ma-ra-e3-a,NE,PN
1669,nu-uh3-hi-dingir,NE,PN
1670,{d}eb-gal,NE,PN
1671,...-bar-re,NE,PN
1672,lu2-{d}nin-ildu3:ma,NE,PN
1673,giri3,N,O
1673,nin-edin-e-ba-du7,NE,PN
1673,dub-sar,N,O
1674,szu-i3-li2,NE,PN
1675,kab2-ku5,N,O
1675,kesz2-szeg9-masz2-bar,NE,FN
